TIPO_DOCUMENTO|NRO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|SISTEMA|FACTURA_AFECTADA|FECHA_PAGO|MONEDA_FACTURA|SUBTOTAL|IGV|MONTO_PAGADO
Pago|2005670715|CLIENT_00313|39440095|357310406|AMDOCS|S5AA-0079380968|2026-07-08 00:00:00|PEN|56.77|12.46|69.23
Pago|2019305208|CLIENT_00570|77251595|032125406|AMDOCS|S9AA-0083160169|2026-07-08 00:00:00|PEN|87.76|19.27|107.03
Pago|2094764273|CLIENT_00570|26577195|667581406|AMDOCS|S9AA-0083032662|2026-07-08 00:00:00|PEN|122.61|26.91|149.52
Pago|2024991600|CLIENT_00919|53129095|970373857|AMDOCS|S9AA-0082809308|2026-07-07 00:00:00|PEN|131.96|28.97|160.93
Pago|2002521427|CLIENT_00919|53129095|370173857|AMDOCS|S9AA-0082809303|2026-07-07 00:00:00|PEN|131.96|28.97|160.93
Pago|2067610928|CLIENT_00651|491668521|301333547|AMDOCS|S8AA-0007864989|2026-06-19 00:00:00|PEN|5.72|1.25|6.97
Pago|2032914744|CLIENT_00442|622439031|682444357|AMDOCS|S8AA-0008075975|2026-06-27 00:00:00|PEN|6.26|1.37|7.63
Pago|2042422772|CLIENT_00369|64027706|811187506|AMDOCS|S9AA-0082446917|2026-06-22 00:00:00|PEN|31.57|6.93|38.50
Pago|2046904969|CLIENT_00369|77627706|621187506|AMDOCS|S9AA-0081842011|2026-06-22 00:00:00|PEN|15.90|3.49|19.39
Pago|2009771315|CLIENT_00369|86640595|770715406|AMDOCS|S9AA-0081763816|2026-06-22 00:00:00|PEN|87.76|19.27|107.03
Pago|2097455584|CLIENT_00369|03027706|011187506|AMDOCS|S9AA-0082300067|2026-06-22 00:00:00|PEN|31.57|6.93|38.50
Pago|2007356917|CLIENT_00369|16957706|431187506|AMDOCS|S9AA-0081703726|2026-06-22 00:00:00|PEN|40.18|8.82|49.00
Pago|2004755252|CLIENT_00017|07004575|131851673|AMDOCS|S3AA-0079199301|2026-06-22 00:00:00|PEN|86.73|19.04|105.77
Pago|2069165375|CLIENT_00868|34761575|612551803|AMDOCS|S1AA-0052008914|2026-06-22 00:00:00|PEN|44.71|9.82|54.53
Pago|2055411982|CLIENT_00868|34761575|411551803|AMDOCS|S1AA-0052008913|2026-06-22 00:00:00|PEN|68.83|15.11|83.94
Pago|2053799818|CLIENT_00868|34761575|411551803|AMDOCS|S1AA-0052008913|2026-06-22 00:00:00|PEN|92.69|20.35|113.04
Pago|2050476342|CLIENT_00868|34761575|690551803|AMDOCS|S1AA-0052008912|2026-06-22 00:00:00|PEN|66.53|14.60|81.13
Pago|2092777400|CLIENT_00868|34761575|085092723|AMDOCS|S1AA-0052009093|2026-06-22 00:00:00|PEN|63.66|13.97|77.63
Pago|2027954672|CLIENT_00868|34761575|119794447|AMDOCS|S1AA-0052011629|2026-06-22 00:00:00|PEN|17.16|3.77|20.93
Pago|2048571914|CLIENT_00868|34761575|588967523|AMDOCS|S1AA-0052009073|2026-06-22 00:00:00|PEN|80.30|17.63|97.93
Pago|2069655698|CLIENT_00548|09574085|139540306|AMDOCS|S5AA-0081561360|2026-06-30 00:00:00|PEN|100.51|22.06|122.57
Pago|2082043891|CLIENT_00584|38282575|323625283|AMDOCS|S3AA-0079332203|2026-06-30 00:00:00|PEN|65.95|14.48|80.43
Pago|2001272251|CLIENT_00584|38282575|885925783|AMDOCS|S3AA-0079332302|2026-06-30 00:00:00|PEN|47.58|10.45|58.03
Pago|2014546847|CLIENT_00584|38282575|410910233|AMDOCS|S3AA-0079331506|2026-06-30 00:00:00|PEN|52.18|11.45|63.63
Pago|2068100781|CLIENT_00901|97653575|642431601|AMDOCS|S3AA-0079274092|2026-06-30 00:00:00|PEN|32.66|7.17|39.83
Pago|2086601259|CLIENT_00901|97653575|345764593|AMDOCS|S3AA-0079284921|2026-06-30 00:00:00|PEN|32.66|7.17|39.83
Pago|2018324047|CLIENT_00901|97653575|792551783|AMDOCS|S3AA-0079284781|2026-06-30 00:00:00|PEN|27.21|5.97|33.18
Pago|2007015227|CLIENT_00901|97653575|442431601|AMDOCS|S3AA-0079274091|2026-06-30 00:00:00|PEN|32.66|7.17|39.83
Pago|2076939161|CLIENT_00387|95100575|148103303|AMDOCS|S1AA-0052124577|2026-06-24 00:00:00|PEN|62.85|13.80|76.65
Pago|2029043337|CLIENT_00428|581765021|189262437|AMDOCS|S9AA-0083230672|2026-07-16 00:00:00|PEN|122.09|21.97|144.06
Pago|2022935188|CLIENT_00157|862543011|165703427|AMDOCS|S5AA-0081404666|2026-06-28 00:00:00|PEN|47.58|10.45|58.03
Pago|2016889615|CLIENT_00442|622439031|682444357|AMDOCS|S8AA-0008278877|2026-06-27 00:00:00|PEN|1.38|.25|1.63
Pago|2024675926|CLIENT_00467|994684231|107638557|AMDOCS|S8AA-0008196174|2026-07-20 00:00:00|PEN|2.37|.43|2.80
Pago|2099870926|CLIENT_00868|99425785|516467306|AMDOCS|S9AA-0083346263|2026-07-28 00:00:00|PEN|62.83|11.31|74.13
Pago|2065910252|CLIENT_00157|862543011|165703427|AMDOCS|S5AA-0082125384|2026-07-28 00:00:00|PEN|49.18|8.85|58.03
Pago|2044236396|CLIENT_00833|871323321|472868847|AMDOCS|S7AA-0069537461|2026-07-28 00:00:00|PEN|38.26|6.89|45.15
Pago|2031884114|CLIENT_00187|55310385|834003306|AMDOCS|S9AA-0082972615|2026-07-09 00:00:00|PEN|93.08|16.75|109.83
Pago|2085300720|CLIENT_00565|67507116|333625947|AMDOCS|S5AA-0081464367|2026-07-09 00:00:00|PEN|5.93|1.06|7.00
Pago|2062100732|CLIENT_00486|838010221|945824757|AMDOCS|S1AA-0052598940|2026-07-09 00:00:00|PEN|146.91|26.45|173.36
Pago|2056979329|CLIENT_00039|46110895|104211757|AMDOCS|S9AA-0083055217|2026-07-09 00:00:00|PEN|88.92|16.01|104.93
Pago|2035057342|CLIENT_00486|838010221|049034837|AMDOCS|S1AA-0052596467|2026-07-09 00:00:00|PEN|150.71|27.13|177.84
Pago|2069128399|CLIENT_00486|838010221|686858247|AMDOCS|S1AA-0052596815|2026-07-09 00:00:00|PEN|145.82|26.25|172.06
Pago|2044541341|CLIENT_00399|457788421|681996457|AMDOCS|S9AA-0082970047|2026-07-11 00:00:00|PEN|47.82|8.61|56.42
Pago|2051560969|CLIENT_00910|655842121|682586637|AMDOCS|S3AA-0079068483|2026-07-12 00:00:00|PEN|57.18|10.29|67.48
Pago|2091617136|CLIENT_00837|74471575|147616463|AMDOCS|S3AA-0078980466|2026-06-25 00:00:00|PEN|18.37|4.03|22.40
Pago|2055063637|CLIENT_00837|74471575|233972773|AMDOCS|S3AA-0078980657|2026-06-25 00:00:00|PEN|18.37|4.03|22.40
Pago|2048585675|CLIENT_00837|74471575|068080793|AMDOCS|S3AA-0078980981|2026-06-25 00:00:00|PEN|18.37|4.03|22.40
Pago|2041204651|CLIENT_00837|74471575|478329283|AMDOCS|S3AA-0078980759|2026-06-25 00:00:00|PEN|18.37|4.03|22.40
Pago|2011927420|CLIENT_00837|74471575|522164293|AMDOCS|S3AA-0078980907|2026-06-25 00:00:00|PEN|18.37|4.03|22.40
Pago|2018211886|CLIENT_00837|74471575|848434793|AMDOCS|S3AA-0078980991|2026-06-25 00:00:00|PEN|18.37|4.03|22.40
Pago|2030667979|CLIENT_00837|74471575|786140983|AMDOCS|S3AA-0078980845|2026-06-25 00:00:00|PEN|41.84|9.19|51.03
Pago|2005062507|CLIENT_00837|74471575|650399393|AMDOCS|S3AA-0078980927|2026-06-25 00:00:00|PEN|36.97|8.11|45.08
Pago|2073203512|CLIENT_00486|838010221|686858247|AMDOCS|S1AA-0051977522|2026-06-25 00:00:00|PEN|144.71|31.76|176.47
Pago|2027124128|CLIENT_00486|838010221|049034837|AMDOCS|S1AA-0051977165|2026-06-25 00:00:00|PEN|149.58|32.84|182.42
Pago|2049110379|CLIENT_00486|838010221|945824757|AMDOCS|S1AA-0051979746|2026-06-25 00:00:00|PEN|145.85|32.02|177.87
Pago|2001476166|CLIENT_00915|271943|30729200|ISIS|FHTP-33372|2026-07-17 00:00:00|PEN|41552.20|7479.40|49031.60
Pago|2079494682|CLIENT_00959|149869031|118805357|AMDOCS|S9AA-0082859508|2026-07-17 00:00:00|PEN|109.63|19.73|129.36
Pago|2078726535|CLIENT_00097|43899716|793398606|AMDOCS|S9AA-0082796175|2026-07-18 00:00:00|PEN|74.68|13.44|88.13
Pago|2009173747|CLIENT_00445|92763575|582891443|AMDOCS|S7AA-0068829129|2026-07-18 00:00:00|PEN|24.47|4.40|28.88
Pago|2093305474|CLIENT_00330|82736316|703553606|AMDOCS|S9AA-0082719687|2026-07-25 00:00:00|PEN|249.15|44.85|294.00
Pago|2010053943|CLIENT_00298|22329095|011101406|AMDOCS|S9AA-0082693153|2026-07-25 00:00:00|PEN|113.25|20.38|133.63
Pago|2000782800|CLIENT_00886|92995216|483063606|AMDOCS|S9AA-0082753608|2026-07-25 00:00:00|PEN|18.72|3.37|22.09
Pago|2081272040|CLIENT_00839|122471211|461935027|AMDOCS|S5AA-0081787446|2026-07-25 00:00:00|PEN|53.92|9.71|63.63
Pago|2056088591|CLIENT_00160|113719411|897018447|AMDOCS|S1AA-0052460990|2026-07-25 00:00:00|PEN|30.37|5.47|35.84
Pago|2096959477|CLIENT_00690|516245631|439561267|AMDOCS|S1AA-0052457695|2026-07-25 00:00:00|PEN|16.73|3.01|19.74
Pago|2064574452|CLIENT_00897|318317521|645640547|AMDOCS|S4AA-0007903945|2026-06-27 00:00:00|PEN|114.63|25.16|139.79
Pago|2037074157|CLIENT_00442|622439031|682444357|AMDOCS|S8AA-0007554066|2026-06-27 00:00:00|PEN|36.02|7.91|43.93
Pago|2055919929|CLIENT_00330|82736316|703553606|AMDOCS|S9AA-0082282944|2026-06-27 00:00:00|PEN|241.08|52.92|294.00
Pago|2032560960|CLIENT_00761|12041575|516592593|AMDOCS|S3AA-0078733924|2026-06-27 00:00:00|PEN|28.64|6.29|34.93
Pago|2069871010|CLIENT_00298|22329095|011101406|AMDOCS|S9AA-0082229979|2026-06-27 00:00:00|PEN|109.58|24.05|133.63
Pago|2075863671|CLIENT_00860|56562795|551637406|AMDOCS|S9AA-0083058642|2026-07-10 00:00:00|PEN|44.25|7.97|52.22
Pago|2062114181|CLIENT_00860|56562795|551637406|AMDOCS|S9AA-0081738098|2026-07-10 00:00:00|PEN|44.25|7.97|52.22
Pago|2006570106|CLIENT_00907|01754575|535241403|AMDOCS|S1AA-0052417276|2026-07-10 00:00:00|PEN|68.75|12.38|81.13
Pago|2072637379|CLIENT_00907|41460516|337385957|AMDOCS|S9AA-0082631480|2026-07-10 00:00:00|PEN|77.06|13.87|90.93
Pago|2019367288|CLIENT_00907|01754575|035241403|AMDOCS|S1AA-0052417275|2026-07-10 00:00:00|PEN|46.21|8.32|54.53
Pago|2088982083|CLIENT_00445|92763575|382891443|AMDOCS|S7AA-0068829128|2026-07-13 00:00:00|PEN|24.47|4.40|28.88
Pago|2040543120|CLIENT_00369|03027706|011187506|AMDOCS|S9AA-0082761955|2026-07-13 00:00:00|PEN|32.63|5.87|38.50
Pago|2011906495|CLIENT_00369|16957706|431187506|AMDOCS|S9AA-0083024835|2026-07-13 00:00:00|PEN|41.52|7.48|49.00
Pago|2055000451|CLIENT_00369|64027706|811187506|AMDOCS|S9AA-0082897655|2026-07-13 00:00:00|PEN|32.63|5.87|38.50
Pago|2065416602|CLIENT_00369|77627706|621187506|AMDOCS|S9AA-0083160649|2026-07-13 00:00:00|PEN|16.43|2.95|19.39
Pago|2068120686|CLIENT_00369|86640595|770715406|AMDOCS|S9AA-0083083887|2026-07-13 00:00:00|PEN|90.71|16.32|107.03
Pago|2013936757|CLIENT_00868|34761575|588967523|AMDOCS|S1AA-0052628353|2026-07-17 00:00:00|PEN|81.57|14.69|96.25
Pago|2040653327|CLIENT_00868|34761575|119794447|AMDOCS|S1AA-0052630846|2026-07-17 00:00:00|PEN|17.74|3.19|20.93
Pago|2009670437|CLIENT_00213|57359006|139090506|AMDOCS|S9AA-0083143488|2026-07-17 00:00:00|PEN|94.86|17.07|111.93
Pago|2034327592|CLIENT_00868|34761575|690551803|AMDOCS|S1AA-0052628192|2026-07-17 00:00:00|PEN|68.75|12.38|81.13
Pago|2025755033|CLIENT_00088|46817685|210386306|AMDOCS|S9AA-0083049335|2026-07-17 00:00:00|PEN|71.13|12.80|83.93
Pago|2018747210|CLIENT_00014|58660575|620373103|AMDOCS|S1AA-0052934187|2026-07-17 00:00:00|PEN|29.01|5.22|34.23
Pago|2090276302|CLIENT_00771|843878221|842535937|AMDOCS|S9AA-0082917123|2026-07-17 00:00:00|PEN|15.18|2.73|17.92
Pago|2082499938|CLIENT_00210|37890575|820315303|AMDOCS|S3AA-0080369283|2026-07-24 00:00:00|PEN|33.75|6.08|39.83
Pago|2042840517|CLIENT_00226|040742521|560084557|AMDOCS|S3AA-0080077495|2026-07-24 00:00:00|PEN|47.40|8.53|55.93
Pago|2043002123|CLIENT_00226|040742521|511774557|AMDOCS|S3AA-0080077494|2026-07-24 00:00:00|PEN|23.67|4.26|27.93
Pago|2054980634|CLIENT_00226|040742521|970084557|AMDOCS|S3AA-0080077496|2026-07-24 00:00:00|PEN|23.67|4.26|27.93
Pago|2013973967|CLIENT_00812|25776706|184557506|AMDOCS|S9AA-0082948713|2026-07-25 00:00:00|PEN|102.03|18.37|120.40
Pago|2090359358|CLIENT_00253|371954321|306028357|AMDOCS|S1AA-0052849917|2026-07-25 00:00:00|PEN|56.06|10.09|66.15
Pago|2062828754|CLIENT_00442|91425575|793447523|AMDOCS|S3AA-0078713774|2026-06-26 00:00:00|PEN|74.56|16.37|90.93
Pago|2004058715|CLIENT_00442|72425575|073241401|AMDOCS|S1AA-0051899756|2026-06-26 00:00:00|PEN|59.01|12.95|71.96
Pago|2057769086|CLIENT_00950|82037575|767789501|AMDOCS|S1AA-0052866086|2026-07-09 00:00:00|PEN|18.63|3.35|21.98
Pago|2001303110|CLIENT_00731|82013506|297748447|AMDOCS|S5AA-0081115204|2026-07-09 00:00:00|PEN|36.37|6.55|42.91
Pago|2056304873|CLIENT_00072|213179011|948557757|AMDOCS|S9AA-0082614110|2026-07-09 00:00:00|PEN|106.72|19.21|125.93
Pago|2026874104|CLIENT_00981|53769395|551404406|AMDOCS|S9AA-0082342636|2026-07-10 00:00:00|PEN|76.59|13.78|90.37
Pago|2088843323|CLIENT_00630|60778085|575780306|AMDOCS|S9AA-0082091072|2026-07-10 00:00:00|PEN|39.57|7.13|46.69
Pago|2020228816|CLIENT_00854|59662385|127846257|AMDOCS|S9AA-0082001864|2026-07-10 00:00:00|PEN|47.40|8.53|55.93
Pago|2061989491|CLIENT_00986|38443785|347547306|AMDOCS|S9AA-0083210563|2026-07-13 00:00:00|PEN|86.55|15.58|102.13
Pago|2001919358|CLIENT_00658|058707021|650322737|AMDOCS|S1AA-0052691703|2026-07-13 00:00:00|PEN|52.14|9.39|61.53
Pago|2033627328|CLIENT_00799|37534575|185213753|AMDOCS|S7AA-0068334589|2026-07-13 00:00:00|PEN|70.60|12.71|83.30
Pago|2040275140|CLIENT_00421|53591575|786920023|AMDOCS|S1AA-0052574010|2026-07-14 00:00:00|PEN|9.49|1.71|11.20
Pago|2096247949|CLIENT_00334|014420021|698221337|AMDOCS|S9AA-0082594110|2026-07-14 00:00:00|PEN|65.14|11.73|76.86
Pago|2059315520|CLIENT_00186|86662495|155261957|AMDOCS|S5AA-0080450168|2026-07-01 00:00:00|PEN|55.48|12.18|67.66
Pago|2083627939|CLIENT_00277|06703575|437263783|AMDOCS|S3AA-0079104314|2026-07-01 00:00:00|PEN|32.66|7.17|39.83
Pago|2039530710|CLIENT_00063|66883006|651430506|AMDOCS|S9AA-0081746749|2026-07-01 00:00:00|PEN|91.78|20.15|111.93
Pago|2054497672|CLIENT_00063|85883006|081430506|AMDOCS|S9AA-0081686163|2026-07-01 00:00:00|PEN|98.38|21.60|119.98
Pago|2074438410|CLIENT_00063|80290575|900256073|AMDOCS|S1AA-0051778350|2026-07-01 00:00:00|PEN|76.92|16.88|93.80
Pago|2081753655|CLIENT_00063|74454006|461430506|AMDOCS|S9AA-0082429375|2026-07-01 00:00:00|PEN|91.78|20.15|111.93
Pago|2004451246|CLIENT_00063|09924006|041430506|AMDOCS|S9AA-0081954051|2026-07-01 00:00:00|PEN|57.40|12.60|70.00
Pago|2007354673|CLIENT_00063|80290575|421513101|AMDOCS|S1AA-0051777155|2026-07-01 00:00:00|PEN|2298.53|504.55|2803.08
Pago|2036309198|CLIENT_00063|80290575|200705357|AMDOCS|S1AA-0051781467|2026-07-01 00:00:00|PEN|86.04|18.89|104.93
Pago|2055828601|CLIENT_00063|80290575|478621057|AMDOCS|S1AA-0051780967|2026-07-01 00:00:00|PEN|460.23|101.03|561.26
Pago|2099276688|CLIENT_00303|22518216|653521337|AMDOCS|S9AA-0082695896|2026-07-20 00:00:00|PEN|71.13|12.80|83.93
Pago|2099709047|CLIENT_00026|245225901|553500617|AMDOCS|S5AA-0081214907|2026-06-29 00:00:00|PEN|446.26|97.96|544.22
Pago|2005695803|CLIENT_00026|245225901|553500617|AMDOCS|S5AA-0081214907|2026-06-29 00:00:00|PEN|159.60|35.03|194.64
Pago|2097514450|CLIENT_00445|92763575|382891443|AMDOCS|S7AA-0068829128|2026-06-13 00:00:00|PEN|.71|.15|.86
Pago|2090094032|CLIENT_00445|92763575|582891443|AMDOCS|S7AA-0068829129|2026-06-13 00:00:00|PEN|.71|.15|.86
Pago|2054722964|CLIENT_00836|38117575|720665817|AMDOCS|S7AA-0068424268|2026-06-23 00:00:00|PEN|3.69|.81|4.50
Pago|2015499295|CLIENT_00346|282744421|826967057|AMDOCS|S9AA-0083207050|2026-07-10 00:00:00|PEN|14.00|2.52|16.52
Pago|2013352894|CLIENT_00346|282744421|197187057|AMDOCS|S9AA-0083207056|2026-07-10 00:00:00|PEN|14.00|2.52|16.52
Pago|2079015638|CLIENT_00600|46729795|798244957|AMDOCS|S9AA-0083055708|2026-07-11 00:00:00|PEN|41.47|7.46|48.93
Pago|2097749056|CLIENT_00600|15637585|704385306|AMDOCS|S5AA-0079093949|2026-07-11 00:00:00|PEN|.95|.17|1.12
Pago|2039186250|CLIENT_00600|15637585|704385306|AMDOCS|S5AA-0078233180|2026-07-11 00:00:00|PEN|3.29|.60|3.89
Pago|2030649540|CLIENT_00600|46729795|798244957|AMDOCS|S9AA-0081735166|2026-07-11 00:00:00|PEN|41.47|7.46|48.93
Pago|2090674309|CLIENT_00855|10261906|298836047|AMDOCS|S9AA-0082535663|2026-07-11 00:00:00|PEN|67.15|12.09|79.24
Pago|2068760918|CLIENT_00496|219732621|662884257|AMDOCS|S8AA-0008032519|2026-07-14 00:00:00|PEN|88.92|16.01|104.93
Pago|2049111828|CLIENT_00759|274096121|010266957|AMDOCS|S7AA-0068315133|2026-07-14 00:00:00|PEN|53.33|9.60|62.93
Pago|2004214943|CLIENT_00303|80790575|138430103|AMDOCS|S1AA-0052403575|2026-07-14 00:00:00|PEN|24.56|4.42|28.98
Pago|2046606377|CLIENT_00303|80790575|115374103|AMDOCS|S1AA-0052403595|2026-07-14 00:00:00|PEN|31.14|5.61|36.75
Pago|2045107949|CLIENT_00795|47443006|541430506|AMDOCS|S9AA-0083134931|2026-07-15 00:00:00|PEN|280.00|50.40|330.40
Pago|2025057727|CLIENT_00839|34610495|721314406|AMDOCS|S9AA-0082871568|2026-07-15 00:00:00|PEN|16.55|2.98|19.53
Pago|2078694927|CLIENT_00385|159200|74268100|ISIS|S300-253195|2026-07-09 00:00:00|PEN|861.00|154.98|1015.98
Pago|2011994495|CLIENT_00175|047088821|554325057|AMDOCS|S5AA-0080250523|2026-07-01 00:00:00|PEN|114.40|25.11|139.51
Pago|2082724368|CLIENT_00874|244414621|676462647|AMDOCS|S8AA-0007899035|2026-07-01 00:00:00|PEN|30.36|6.67|37.03
Pago|2068288805|CLIENT_00494|01762006|068427837|AMDOCS|S5AA-0080984028|2026-07-01 00:00:00|PEN|134.60|29.55|164.15
Pago|2053030835|CLIENT_00494|01762006|960103047|AMDOCS|S5AA-0080984121|2026-07-01 00:00:00|PEN|125.99|27.66|153.65
Pago|2066104589|CLIENT_00649|764058921|644919157|AMDOCS|S8AA-0007678951|2026-07-01 00:00:00|PEN|21.12|4.64|25.76
Pago|2030047572|CLIENT_00031|120124111|039509527|AMDOCS|S5AA-0081063399|2026-07-01 00:00:00|PEN|24.05|5.28|29.33
Pago|2084840269|CLIENT_00584|50111885|145028306|AMDOCS|S5AA-0080944422|2026-07-01 00:00:00|PEN|42.82|9.40|52.22
Pago|2020666780|CLIENT_00584|88271306|903771957|AMDOCS|S5AA-0081552568|2026-07-01 00:00:00|PEN|91.78|20.15|111.93
Pago|2036252758|CLIENT_00485|97971595|652425406|AMDOCS|S9AA-0083177163|2026-07-20 00:00:00|PEN|101.79|18.33|120.12
Pago|2068227546|CLIENT_00527|688513121|214988537|AMDOCS|S1AA-0052943387|2026-07-20 00:00:00|PEN|69.05|12.43|81.48
Pago|2026955949|CLIENT_00277|06703575|437263783|AMDOCS|S3AA-0080258476|2026-07-20 00:00:00|PEN|33.75|6.08|39.83
Pago|2022643357|CLIENT_00298|41329095|201101406|AMDOCS|S5AA-0081009958|2026-07-20 00:00:00|PEN|23.91|4.31|28.21
Pago|2044349038|CLIENT_00549|217765221|450638837|AMDOCS|S1AA-0052426361|2026-07-20 00:00:00|PEN|33.16|5.97|39.13
Pago|2077611740|CLIENT_00656|944798511|464331147|AMDOCS|S9AA-0082925961|2026-07-20 00:00:00|PEN|47.40|8.53|55.93
Pago|2000252800|CLIENT_00467|994684231|107638557|AMDOCS|S8AA-0007819761|2026-07-20 00:00:00|PEN|20.52|3.70|24.22
Pago|2038291285|CLIENT_00531|148721331|275898657|AMDOCS|S3AA-0078930050|2026-07-20 00:00:00|PEN|59.26|10.67|69.93
Pago|2082735250|CLIENT_00885|33520195|186240957|AMDOCS|S9AA-0082792552|2026-06-09 00:00:00|PEN|1.34|.29|1.64
Pago|2043898920|CLIENT_00213|31059006|519090506|AMDOCS|S9AA-0082617503|2026-06-17 00:00:00|PEN|3.05|.67|3.72
Pago|2085158571|CLIENT_00933|23560575|143172533|AMDOCS|S1AA-0052553769|2026-07-13 00:00:00|PEN|30.32|5.46|35.77
Pago|2085272252|CLIENT_00908|935732531|860232067|AMDOCS|S9AA-0082843786|2026-07-13 00:00:00|PEN|88.92|16.01|104.93
Pago|2031643257|CLIENT_00833|871323321|472868847|AMDOCS|S7AA-0068382846|2026-07-13 00:00:00|PEN|38.26|6.89|45.15
Pago|2045373291|CLIENT_00621|24489306|850504506|AMDOCS|S9AA-0082863522|2026-07-15 00:00:00|PEN|82.99|14.94|97.93
Pago|2060410578|CLIENT_00712|14866506|155649847|AMDOCS|S5AA-0081932984|2026-07-22 00:00:00|PEN|65.20|11.74|76.93
Pago|2037012707|CLIENT_00385|10560575|747353583|AMDOCS|S1AA-0052370932|2026-07-22 00:00:00|PEN|71.13|12.80|83.93
Pago|2087002564|CLIENT_00385|10560575|334412823|AMDOCS|S1AA-0052370006|2026-07-22 00:00:00|PEN|391.11|70.40|461.51
Pago|2060345914|CLIENT_00442|72425575|073241401|AMDOCS|S1AA-0052519138|2026-07-22 00:00:00|PEN|59.62|10.73|70.35
Pago|2096093742|CLIENT_00442|622439031|682444357|AMDOCS|S8AA-0008075975|2026-07-22 00:00:00|PEN|30.82|5.55|36.37
Pago|2076326253|CLIENT_00442|72425575|624630313|AMDOCS|S1AA-0052866423|2026-07-22 00:00:00|PEN|76.59|13.78|90.37
Pago|2021603724|CLIENT_00442|91425575|793447523|AMDOCS|S3AA-0079875008|2026-07-22 00:00:00|PEN|77.06|13.87|90.93
Pago|2021770000|CLIENT_00139|018002321|394901657|AMDOCS|S3AA-0079797728|2026-07-19 00:00:00|PEN|100.79|18.14|118.93
Pago|2010915266|CLIENT_00499|07661185|996162347|AMDOCS|S5AA-0082140593|2026-07-19 00:00:00|PEN|88.92|16.01|104.93
Pago|2097934449|CLIENT_00499|07661185|233405737|AMDOCS|S5AA-0082140138|2026-07-19 00:00:00|PEN|109.68|19.74|129.43
Pago|2050821032|CLIENT_00569|514240531|757049957|AMDOCS|S5AA-0081747453|2026-07-20 00:00:00|PEN|77.06|13.87|90.93
Pago|2092500350|CLIENT_00569|514240531|266739957|AMDOCS|S5AA-0081747452|2026-07-20 00:00:00|PEN|77.06|13.87|90.93
Pago|2067918276|CLIENT_00569|514240531|215849957|AMDOCS|S5AA-0081747454|2026-07-20 00:00:00|PEN|77.06|13.87|90.93
Pago|2030808313|CLIENT_00059|72611706|235286506|AMDOCS|S9AA-0082744938|2026-07-20 00:00:00|PEN|74.98|13.50|88.48
Pago|2007974676|CLIENT_00385|69590106|725011506|AMDOCS|S9AA-0083321617|2026-07-20 00:00:00|PEN|29.66|5.34|35.00
Pago|2056686999|CLIENT_00385|25590106|915011506|AMDOCS|S9AA-0082948512|2026-07-20 00:00:00|PEN|172.92|31.13|204.05
Pago|2067480851|CLIENT_00224|726970231|557591557|AMDOCS|S9AA-0082749477|2026-06-20 00:00:00|PEN|1.72|.38|2.10
Pago|2060547488|CLIENT_00577|76921016|561996457|AMDOCS|S9AA-0083080366|2026-06-20 00:00:00|PEN|3.63|.80|4.43
Pago|2043401229|CLIENT_00886|02379285|301892306|AMDOCS|S9AA-0082675774|2026-06-21 00:00:00|PEN|1.74|.38|2.13
Pago|2010885913|CLIENT_00886|92995216|483063606|AMDOCS|S9AA-0082753608|2026-06-21 00:00:00|PEN|.53|.12|.65
Pago|2068213151|CLIENT_00351|176473121|523999537|AMDOCS|S9AA-0083111985|2026-06-22 00:00:00|PEN|3.81|.84|4.64
Pago|2051774992|CLIENT_00815|10405516|642196857|AMDOCS|S9AA-0082063328|2026-07-03 00:00:00|PEN|24.74|5.43|30.17
Pago|2029838667|CLIENT_00775|261240031|663722257|AMDOCS|S5AA-0081362991|2026-07-03 00:00:00|PEN|51.60|11.33|62.93
Pago|2084940263|CLIENT_00801|319222|89986100|ISIS|FFBG-155662|2026-07-21 00:00:00|USD|38.03|6.85|44.88
Pago|2053720489|CLIENT_00915|271943|30729200|ISIS|FHTP-33372|2026-07-21 00:00:00|PEN|5666.44|1019.96|6686.40
Pago|2004899141|CLIENT_00494|01762006|068427837|AMDOCS|S5AA-0081709540|2026-07-21 00:00:00|PEN|139.11|25.04|164.15
Pago|2091782843|CLIENT_00494|01762006|960103047|AMDOCS|S5AA-0081709631|2026-07-21 00:00:00|PEN|130.21|23.44|153.65
Pago|2021938344|CLIENT_00494|01762006|709596837|AMDOCS|S5AA-0081709538|2026-07-21 00:00:00|PEN|139.11|25.04|164.15
Pago|2015981837|CLIENT_00056|56710416|853352847|AMDOCS|S9AA-0083062598|2026-07-21 00:00:00|PEN|44.20|7.96|52.15
Pago|2068676525|CLIENT_00088|27841006|947620506|AMDOCS|S5AA-0082152158|2026-07-21 00:00:00|PEN|7.53|1.36|8.89
Pago|2089525123|CLIENT_00088|08841006|147620506|AMDOCS|S5AA-0082209498|2026-07-21 00:00:00|PEN|27.83|5.01|32.83
Pago|2018849431|CLIENT_00586|190804531|883884067|AMDOCS|S2AA-0000216181|2026-07-21 00:00:00|PEN|106.84|19.23|126.07
Pago|2053317276|CLIENT_00589|493603511|560891157|AMDOCS|S9AA-0083308762|2026-07-21 00:00:00|PEN|41.47|7.46|48.93
Pago|2062176867|CLIENT_00150|455224321|452647047|AMDOCS|S4AA-0008483359|2026-07-20 00:00:00|PEN|136.33|24.54|160.86
